Volume,Volume Weighted,Open Price,Close Price,Highest Price,Lowest Price,Timestamp,Number of Transaction,Stock Name,Strike,Strike Date,Stock Close Price
6191,0.763,0.8,0.79,0.84,0.7,2024-03-22 18:00:00,602,SPY,522,2024-03-22,522.56
4291,0.7003,0.81,0.66,0.82,0.63,2024-03-22 18:05:00,476,SPY,522,2024-03-22,522.35
1818,0.692,0.67,0.65,0.73,0.63,2024-03-22 18:10:00,253,SPY,522,2024-03-22,522.345
6501,0.5791,0.63,0.55,0.63,0.52,2024-03-22 18:15:00,557,SPY,522,2024-03-22,522.1999
6126,0.4897,0.56,0.53,0.57,0.41,2024-03-22 18:20:00,541,SPY,522,2024-03-22,522.2072
8526,0.6564,0.54,0.73,0.78,0.53,2024-03-22 18:25:00,864,SPY,522,2024-03-22,522.5099
3641,0.6032,0.71,0.61,0.74,0.52,2024-03-22 18:30:00,451,SPY,522,2024-03-22,522.36
3517,0.6319,0.63,0.6,0.69,0.58,2024-03-22 18:35:00,415,SPY,522,2024-03-22,522.37
3873,0.515,0.6,0.49,0.6,0.45,2024-03-22 18:40:00,434,SPY,522,2024-03-22,522.17
4371,0.4448,0.49,0.41,0.51,0.39,2024-03-22 18:45:00,442,SPY,522,2024-03-22,522.02
4082,0.4018,0.42,0.4,0.45,0.36,2024-03-22 18:50:00,396,SPY,522,2024-03-22,522.01
6981,0.4607,0.4,0.45,0.52,0.38,2024-03-22 18:55:00,481,SPY,522,2024-03-22,522.17
3843,0.3879,0.45,0.36,0.47,0.33,2024-03-22 19:00:00,342,SPY,522,2024-03-22,522.0103
6221,0.3336,0.37,0.38,0.41,0.28,2024-03-22 19:05:00,500,SPY,522,2024-03-22,522.09
30958,0.2193,0.37,0.18,0.39,0.16,2024-03-22 19:10:00,1323,SPY,522,2024-03-22,521.48
14994,0.1322,0.18,0.13,0.19,0.09,2024-03-22 19:15:00,827,SPY,522,2024-03-22,521.385
7904,0.1255,0.14,0.12,0.14,0.1,2024-03-22 19:20:00,379,SPY,522,2024-03-22,521.45
8814,0.1543,0.12,0.18,0.19,0.12,2024-03-22 19:25:00,649,SPY,522,2024-03-22,521.69
14991,0.1385,0.17,0.12,0.19,0.1,2024-03-22 19:30:00,813,SPY,522,2024-03-22,521.54
6014,0.153,0.12,0.18,0.2,0.11,2024-03-22 19:35:00,366,SPY,522,2024-03-22,521.78
4219,0.2121,0.18,0.23,0.28,0.16,2024-03-22 19:40:00,378,SPY,522,2024-03-22,521.95
7836,0.2214,0.23,0.22,0.25,0.17,2024-03-22 19:45:00,560,SPY,522,2024-03-22,521.98
13309,0.3237,0.24,0.27,0.42,0.2,2024-03-22 19:50:00,1356,SPY,522,2024-03-22,522.13
8578,0.1056,0.27,0.01,0.31,0.01,2024-03-22 19:55:00,664,SPY,522,2024-03-22,521.27
11556,0.5354,0.52,0.46,0.64,0.4,2024-03-22 13:30:00,1625,SPY,523,2024-03-22,521.96
7154,0.5133,0.47,0.53,0.55,0.46,2024-03-22 13:35:00,962,SPY,523,2024-03-22,522.21
9972,0.5108,0.54,0.4,0.62,0.39,2024-03-22 13:40:00,1444,SPY,523,2024-03-22,521.75
6097,0.3733,0.41,0.34,0.42,0.32,2024-03-22 13:45:00,898,SPY,523,2024-03-22,521.5
5904,0.3978,0.35,0.42,0.46,0.34,2024-03-22 13:50:00,760,SPY,523,2024-03-22,521.9601
2897,0.4027,0.43,0.35,0.44,0.35,2024-03-22 13:55:00,490,SPY,523,2024-03-22,521.77
5564,0.4422,0.36,0.47,0.48,0.36,2024-03-22 14:00:00,828,SPY,523,2024-03-22,522.2
8554,0.4694,0.47,0.44,0.5,0.41,2024-03-22 14:05:00,958,SPY,523,2024-03-22,522.08
4921,0.3951,0.44,0.34,0.45,0.34,2024-03-22 14:10:00,899,SPY,523,2024-03-22,521.7
5234,0.3495,0.34,0.37,0.4,0.3,2024-03-22 14:15:00,647,SPY,523,2024-03-22,521.91
3203,0.3223,0.37,0.29,0.39,0.27,2024-03-22 14:20:00,479,SPY,523,2024-03-22,521.62
2994,0.2787,0.3,0.32,0.32,0.25,2024-03-22 14:25:00,558,SPY,523,2024-03-22,521.7999
1723,0.2798,0.32,0.25,0.32,0.25,2024-03-22 14:30:00,289,SPY,523,2024-03-22,521.575
3866,0.2482,0.25,0.27,0.27,0.23,2024-03-22 14:35:00,425,SPY,523,2024-03-22,521.59
3805,0.2178,0.26,0.2,0.28,0.19,2024-03-22 14:40:00,577,SPY,523,2024-03-22,521.2
3270,0.2,0.19,0.22,0.22,0.18,2024-03-22 14:45:00,493,SPY,523,2024-03-22,521.35
1643,0.1926,0.23,0.19,0.23,0.18,2024-03-22 14:50:00,262,SPY,523,2024-03-22,521.1414
2018,0.1735,0.19,0.17,0.19,0.16,2024-03-22 14:55:00,314,SPY,523,2024-03-22,521.06
3931,0.1951,0.16,0.21,0.23,0.16,2024-03-22 15:00:00,410,SPY,523,2024-03-22,521.445
2565,0.2041,0.21,0.19,0.23,0.18,2024-03-22 15:05:00,303,SPY,523,2024-03-22,521.325
2076,0.2184,0.18,0.21,0.23,0.18,2024-03-22 15:10:00,281,SPY,523,2024-03-22,521.51
1594,0.1856,0.21,0.19,0.21,0.17,2024-03-22 15:15:00,243,SPY,523,2024-03-22,521.44
1671,0.2146,0.19,0.22,0.23,0.18,2024-03-22 15:20:00,246,SPY,523,2024-03-22,521.61
2585,0.229,0.22,0.23,0.24,0.21,2024-03-22 15:25:00,348,SPY,523,2024-03-22,521.7
1980,0.2353,0.23,0.23,0.25,0.22,2024-03-22 15:30:00,322,SPY,523,2024-03-22,521.78
2869,0.2017,0.23,0.17,0.24,0.16,2024-03-22 15:35:00,392,SPY,523,2024-03-22,521.4899
1536,0.1781,0.18,0.16,0.2,0.16,2024-03-22 15:40:00,194,SPY,523,2024-03-22,521.46
1328,0.1701,0.16,0.17,0.19,0.16,2024-03-22 15:45:00,196,SPY,523,2024-03-22,521.47
1738,0.1875,0.18,0.17,0.2,0.17,2024-03-22 15:50:00,135,SPY,523,2024-03-22,521.52
1979,0.1768,0.17,0.19,0.19,0.16,2024-03-22 15:55:00,120,SPY,523,2024-03-22,521.68
1578,0.1805,0.19,0.16,0.2,0.15,2024-03-22 16:00:00,198,SPY,523,2024-03-22,521.51
1668,0.1501,0.16,0.15,0.17,0.11,2024-03-22 16:05:00,242,SPY,523,2024-03-22,521.51
4824,0.1423,0.15,0.14,0.17,0.13,2024-03-22 16:10:00,220,SPY,523,2024-03-22,521.445
4616,0.1112,0.14,0.12,0.14,0.1,2024-03-22 16:15:00,445,SPY,523,2024-03-22,521.45
1041,0.1207,0.12,0.12,0.13,0.11,2024-03-22 16:20:00,163,SPY,523,2024-03-22,521.43
805,0.1122,0.12,0.1,0.13,0.1,2024-03-22 16:25:00,150,SPY,523,2024-03-22,521.45
2665,0.0939,0.11,0.09,0.12,0.07,2024-03-22 16:30:00,230,SPY,523,2024-03-22,521.1
6651,0.0877,0.09,0.09,0.1,0.07,2024-03-22 16:35:00,313,SPY,523,2024-03-22,521.23
1053,0.0974,0.09,0.11,0.11,0.09,2024-03-22 16:40:00,127,SPY,523,2024-03-22,521.503
4921,0.1097,0.11,0.12,0.12,0.1,2024-03-22 16:45:00,266,SPY,523,2024-03-22,521.6
2759,0.1297,0.11,0.14,0.15,0.11,2024-03-22 16:50:00,343,SPY,523,2024-03-22,521.775
2196,0.1334,0.14,0.14,0.14,0.12,2024-03-22 16:55:00,210,SPY,523,2024-03-22,521.84
3422,0.1475,0.14,0.15,0.16,0.14,2024-03-22 17:00:00,297,SPY,523,2024-03-22,521.91
2605,0.1706,0.16,0.17,0.18,0.15,2024-03-22 17:05:00,323,SPY,523,2024-03-22,521.95
3485,0.1705,0.17,0.17,0.19,0.14,2024-03-22 17:10:00,326,SPY,523,2024-03-22,522.03
3523,0.1857,0.18,0.18,0.21,0.16,2024-03-22 17:15:00,402,SPY,523,2024-03-22,522.055
1545,0.1565,0.18,0.16,0.18,0.14,2024-03-22 17:20:00,287,SPY,523,2024-03-22,521.9446
1345,0.1633,0.15,0.17,0.18,0.14,2024-03-22 17:25:00,197,SPY,523,2024-03-22,522.0427
3368,0.1894,0.17,0.18,0.21,0.16,2024-03-22 17:30:00,438,SPY,523,2024-03-22,522.12
3024,0.1569,0.18,0.14,0.18,0.14,2024-03-22 17:35:00,292,SPY,523,2024-03-22,521.96
2301,0.1405,0.15,0.16,0.16,0.13,2024-03-22 17:40:00,249,SPY,523,2024-03-22,522.125
5354,0.1939,0.16,0.2,0.22,0.16,2024-03-22 17:45:00,576,SPY,523,2024-03-22,522.2499
8115,0.254,0.19,0.25,0.29,0.19,2024-03-22 17:50:00,985,SPY,523,2024-03-22,522.45
9760,0.2782,0.26,0.28,0.3,0.25,2024-03-22 17:55:00,793,SPY,523,2024-03-22,522.545
4759,0.2541,0.28,0.27,0.29,0.22,2024-03-22 18:00:00,548,SPY,523,2024-03-22,522.56
3933,0.2303,0.27,0.2,0.27,0.19,2024-03-22 18:05:00,593,SPY,523,2024-03-22,522.35
1862,0.2067,0.19,0.19,0.22,0.18,2024-03-22 18:10:00,299,SPY,523,2024-03-22,522.345
4549,0.1579,0.19,0.14,0.19,0.13,2024-03-22 18:15:00,578,SPY,523,2024-03-22,522.1999
7219,0.1191,0.15,0.15,0.16,0.1,2024-03-22 18:20:00,614,SPY,523,2024-03-22,522.2072
5410,0.1919,0.15,0.2,0.23,0.14,2024-03-22 18:25:00,654,SPY,523,2024-03-22,522.5099
3387,0.1511,0.2,0.15,0.2,0.12,2024-03-22 18:30:00,441,SPY,523,2024-03-22,522.36
2368,0.1515,0.15,0.14,0.17,0.14,2024-03-22 18:35:00,233,SPY,523,2024-03-22,522.37
3766,0.1133,0.15,0.1,0.15,0.1,2024-03-22 18:40:00,397,SPY,523,2024-03-22,522.17
3253,0.0985,0.11,0.1,0.12,0.08,2024-03-22 18:45:00,363,SPY,523,2024-03-22,522.02
2791,0.0881,0.09,0.09,0.1,0.08,2024-03-22 18:50:00,325,SPY,523,2024-03-22,522.01
5843,0.0994,0.08,0.12,0.12,0.08,2024-03-22 18:55:00,353,SPY,523,2024-03-22,522.17
3019,0.0841,0.11,0.08,0.13,0.07,2024-03-22 19:00:00,360,SPY,523,2024-03-22,522.0103
4906,0.0634,0.08,0.06,0.09,0.05,2024-03-22 19:05:00,426,SPY,523,2024-03-22,522.09
11073,0.0447,0.07,0.03,0.07,0.03,2024-03-22 19:10:00,690,SPY,523,2024-03-22,521.48
3806,0.0261,0.03,0.02,0.04,0.02,2024-03-22 19:15:00,283,SPY,523,2024-03-22,521.385
4407,0.0234,0.02,0.02,0.03,0.01,2024-03-22 19:20:00,161,SPY,523,2024-03-22,521.45
3113,0.0275,0.02,0.02,0.03,0.02,2024-03-22 19:25:00,147,SPY,523,2024-03-22,521.69
8725,0.0194,0.02,0.02,0.03,0.01,2024-03-22 19:30:00,902,SPY,523,2024-03-22,521.54
368,0.0151,0.02,0.01,0.02,0.01,2024-03-22 19:35:00,62,SPY,523,2024-03-22,521.78
1328,0.0152,0.02,0.02,0.02,0.01,2024-03-22 19:40:00,75,SPY,523,2024-03-22,521.95
631,0.0156,0.02,0.02,0.02,0.01,2024-03-22 19:45:00,111,SPY,523,2024-03-22,521.98
8575,0.0206,0.02,0.01,0.08,0.01,2024-03-22 19:50:00,334,SPY,523,2024-03-22,522.13
2375,0.0115,0.01,0.01,0.05,0.01,2024-03-22 19:55:00,203,SPY,523,2024-03-22,521.27
2382,2.8977,2.53,3.2,3.32,2.44,2024-03-18 13:30:00,321,QQQ,437,2024-03-18,439.53
875,3.2817,3.23,3.3,3.5,3.15,2024-03-18 13:35:00,112,QQQ,437,2024-03-18,439.77
270,3.521,3.36,3.37,3.68,3.36,2024-03-18 13:40:00,83,QQQ,437,2024-03-18,439.86
108,3.6025,3.53,3.46,3.91,3.32,2024-03-18 13:45:00,56,QQQ,437,2024-03-18,439.82
220,3.1582,3.46,3.15,3.52,2.94,2024-03-18 13:50:00,43,QQQ,437,2024-03-18,439.44
169,2.7507,3.16,2.58,3.16,2.58,2024-03-18 13:55:00,44,QQQ,437,2024-03-18,438.82
163,2.7612,2.77,2.77,2.85,2.55,2024-03-18 14:00:00,16,QQQ,437,2024-03-18,439.191
279,3.0896,2.75,3.29,3.4,2.7,2024-03-18 14:05:00,38,QQQ,437,2024-03-18,439.88
168,3.4881,3.35,3.48,3.75,3.35,2024-03-18 14:10:00,32,QQQ,437,2024-03-18,440.03
11,3.5527,3.57,3.5,3.61,3.5,2024-03-18 14:15:00,8,QQQ,437,2024-03-18,440.08
116,3.5789,3.53,3.8,3.8,3.48,2024-03-18 14:20:00,13,QQQ,437,2024-03-18,440.5
268,4.0958,3.83,4.08,4.26,3.83,2024-03-18 14:25:00,29,QQQ,437,2024-03-18,440.8201
57,3.9882,4.14,3.73,4.14,3.73,2024-03-18 14:30:00,19,QQQ,437,2024-03-18,440.46
2,3.975,4.0,3.95,4.0,3.95,2024-03-18 14:35:00,2,QQQ,437,2024-03-18,440.6
5,4.096,4.04,4.09,4.23,4.04,2024-03-18 14:40:00,5,QQQ,437,2024-03-18,440.735
8,4.015,4.25,3.87,4.25,3.87,2024-03-18 14:45:00,7,QQQ,437,2024-03-18,440.6399
45,3.7667,3.83,3.61,3.83,3.6,2024-03-18 14:50:00,10,QQQ,437,2024-03-18,440.33
7,3.6714,3.64,3.68,3.69,3.64,2024-03-18 14:55:00,3,QQQ,437,2024-03-18,440.48
33,3.6224,3.92,3.43,3.92,3.43,2024-03-18 15:00:00,11,QQQ,437,2024-03-18,440.09
11,3.37,3.29,3.65,3.65,3.29,2024-03-18 15:05:00,9,QQQ,437,2024-03-18,440.29
22,3.1968,3.58,3.07,3.58,3.01,2024-03-18 15:10:00,9,QQQ,437,2024-03-18,439.64
11,2.9,2.86,2.98,2.98,2.69,2024-03-18 15:15:00,6,QQQ,437,2024-03-18,439.52
21,3.0486,3.02,3.05,3.05,3.02,2024-03-18 15:20:00,2,QQQ,437,2024-03-18,439.62
51,2.8988,2.93,3.0,3.0,2.76,2024-03-18 15:25:00,9,QQQ,437,2024-03-18,439.61
237,2.6304,2.82,2.43,2.82,2.43,2024-03-18 15:30:00,16,QQQ,437,2024-03-18,439.02
340,2.725,2.56,2.79,2.85,2.5,2024-03-18 15:35:00,33,QQQ,437,2024-03-18,439.36
18,2.8178,2.71,2.88,2.88,2.66,2024-03-18 15:40:00,7,QQQ,437,2024-03-18,439.42
51,2.7127,2.72,2.48,2.8,2.48,2024-03-18 15:45:00,12,QQQ,437,2024-03-18,439.09
110,2.3445,2.6,2.25,2.63,2.23,2024-03-18 15:50:00,36,QQQ,437,2024-03-18,438.754
48,2.4781,2.31,2.5,2.59,2.28,2024-03-18 15:55:00,26,QQQ,437,2024-03-18,439.02
102,2.2763,2.49,2.37,2.49,2.11,2024-03-18 16:00:00,40,QQQ,437,2024-03-18,438.7779
47,2.4896,2.3,2.54,2.56,2.3,2024-03-18 16:05:00,12,QQQ,437,2024-03-18,439.06
401,2.7383,2.49,2.77,2.82,2.49,2024-03-18 16:10:00,27,QQQ,437,2024-03-18,439.41
138,2.5663,2.72,2.65,2.72,2.52,2024-03-18 16:15:00,12,QQQ,437,2024-03-18,439.25
519,2.6306,2.55,2.56,2.69,2.55,2024-03-18 16:20:00,15,QQQ,437,2024-03-18,439.21
117,2.522,2.54,2.52,2.54,2.36,2024-03-18 16:25:00,10,QQQ,437,2024-03-18,438.94
259,2.2449,2.41,2.28,2.41,2.13,2024-03-18 16:30:00,27,QQQ,437,2024-03-18,438.8
223,2.356,2.35,2.41,2.41,2.35,2024-03-18 16:35:00,3,QQQ,437,2024-03-18,438.91
262,2.5221,2.3,2.56,2.56,2.3,2024-03-18 16:40:00,15,QQQ,437,2024-03-18,439.11
46,2.4759,2.43,2.4,2.5,2.4,2024-03-18 16:45:00,5,QQQ,437,2024-03-18,438.71
149,1.9136,2.21,1.92,2.21,1.76,2024-03-18 16:50:00,39,QQQ,437,2024-03-18,438.26
295,1.7172,1.85,1.65,1.86,1.65,2024-03-18 16:55:00,46,QQQ,437,2024-03-18,437.92
1442,1.5812,1.63,1.5,1.74,1.5,2024-03-18 17:00:00,111,QQQ,437,2024-03-18,437.705
1023,1.6185,1.52,1.73,1.81,1.5,2024-03-18 17:05:00,72,QQQ,437,2024-03-18,438.07
198,1.6627,1.72,1.69,1.76,1.62,2024-03-18 17:10:00,22,QQQ,437,2024-03-18,438.06
262,1.6738,1.75,1.77,1.77,1.6,2024-03-18 17:15:00,32,QQQ,437,2024-03-18,438.1508
403,2.0167,1.77,2.12,2.12,1.76,2024-03-18 17:20:00,66,QQQ,437,2024-03-18,438.65
270,2.1595,2.11,2.22,2.24,2.06,2024-03-18 17:25:00,31,QQQ,437,2024-03-18,438.84
41,2.2156,2.27,2.02,2.3,2.02,2024-03-18 17:30:00,15,QQQ,437,2024-03-18,438.59
287,1.7299,2.07,1.66,2.07,1.61,2024-03-18 17:35:00,31,QQQ,437,2024-03-18,438.0012
183,1.6982,1.66,1.78,1.78,1.57,2024-03-18 17:40:00,39,QQQ,437,2024-03-18,438.2
1021,1.7851,1.77,1.85,1.85,1.74,2024-03-18 17:45:00,61,QQQ,437,2024-03-18,438.39
84,1.8338,1.89,1.69,1.95,1.69,2024-03-18 17:50:00,10,QQQ,437,2024-03-18,438.26
83,1.8712,1.83,1.98,1.98,1.8,2024-03-18 17:55:00,11,QQQ,437,2024-03-18,438.5
125,1.967,1.86,2.0,2.02,1.86,2024-03-18 18:00:00,8,QQQ,437,2024-03-18,438.58
121,1.9522,1.98,2.15,2.17,1.8,2024-03-18 18:05:00,21,QQQ,437,2024-03-18,438.85
146,2.1555,2.18,2.05,2.3,2.03,2024-03-18 18:10:00,40,QQQ,437,2024-03-18,438.65
161,2.1802,2.05,2.19,2.23,2.05,2024-03-18 18:15:00,10,QQQ,437,2024-03-18,438.95
74,2.1034,2.28,2.28,2.28,2.03,2024-03-18 18:20:00,13,QQQ,437,2024-03-18,438.99
124,2.4211,2.27,2.57,2.6,2.27,2024-03-18 18:25:00,42,QQQ,437,2024-03-18,439.39
48,2.551,2.6,2.4,2.6,2.4,2024-03-18 18:30:00,13,QQQ,437,2024-03-18,439.23
100,2.4822,2.42,2.54,2.55,2.42,2024-03-18 18:35:00,9,QQQ,437,2024-03-18,439.2
165,1.9567,2.34,1.89,2.34,1.65,2024-03-18 18:40:00,37,QQQ,437,2024-03-18,438.41
83,1.8314,1.82,1.99,1.99,1.71,2024-03-18 18:45:00,17,QQQ,437,2024-03-18,438.655
35,1.9469,1.86,1.96,2.02,1.86,2024-03-18 18:50:00,7,QQQ,437,2024-03-18,438.64
33,1.8597,1.95,2.03,2.03,1.72,2024-03-18 18:55:00,9,QQQ,437,2024-03-18,438.63
77,1.9139,1.93,1.94,1.94,1.86,2024-03-18 19:00:00,11,QQQ,437,2024-03-18,438.66
154,2.1382,1.85,2.11,2.28,1.85,2024-03-18 19:05:00,13,QQQ,437,2024-03-18,438.976
137,2.1956,2.19,2.15,2.26,2.15,2024-03-18 19:10:00,16,QQQ,437,2024-03-18,438.9
150,2.06,2.12,2.11,2.21,1.98,2024-03-18 19:15:00,36,QQQ,437,2024-03-18,438.9201
69,2.0595,2.07,2.07,2.11,2.0,2024-03-18 19:20:00,15,QQQ,437,2024-03-18,438.7799
334,1.9251,1.95,1.87,2.0,1.71,2024-03-18 19:25:00,34,QQQ,437,2024-03-18,438.68
382,1.9404,1.89,2.03,2.11,1.85,2024-03-18 19:30:00,53,QQQ,437,2024-03-18,438.865
91,1.8366,1.98,1.78,1.98,1.78,2024-03-18 19:35:00,14,QQQ,437,2024-03-18,438.58
72,1.673,1.71,1.8,1.8,1.62,2024-03-18 19:40:00,14,QQQ,437,2024-03-18,438.61
19,1.8179,1.83,1.77,1.85,1.77,2024-03-18 19:45:00,14,QQQ,437,2024-03-18,438.59
517,1.3983,1.56,0.96,1.57,0.95,2024-03-18 19:50:00,57,QQQ,437,2024-03-18,437.59
3031,0.9209,1.02,0.87,1.17,0.75,2024-03-18 19:55:00,246,QQQ,437,2024-03-18,437.47
2792,2.1009,1.95,2.46,2.62,1.82,2024-03-18 13:30:00,541,QQQ,438,2024-03-18,439.53
1094,2.6219,2.48,2.61,2.77,2.39,2024-03-18 13:35:00,186,QQQ,438,2024-03-18,439.77
365,2.7182,2.65,2.65,2.9,2.61,2024-03-18 13:40:00,90,QQQ,438,2024-03-18,439.86
556,2.7389,2.7,2.68,3.15,2.53,2024-03-18 13:45:00,99,QQQ,438,2024-03-18,439.82
723,2.464,2.71,2.32,2.75,2.29,2024-03-18 13:50:00,98,QQQ,438,2024-03-18,439.44
1247,2.1041,2.37,1.92,2.43,1.9,2024-03-18 13:55:00,196,QQQ,438,2024-03-18,438.82
570,2.0697,2.04,2.03,2.23,1.9,2024-03-18 14:00:00,113,QQQ,438,2024-03-18,439.191
569,2.4058,2.08,2.54,2.64,1.98,2024-03-18 14:05:00,97,QQQ,438,2024-03-18,439.88
247,2.7685,2.58,2.7,2.98,2.58,2024-03-18 14:10:00,64,QQQ,438,2024-03-18,440.03
350,2.798,2.75,2.76,2.91,2.68,2024-03-18 14:15:00,48,QQQ,438,2024-03-18,440.08
388,2.8484,2.73,3.02,3.02,2.72,2024-03-18 14:20:00,40,QQQ,438,2024-03-18,440.5
387,3.3227,3.05,3.25,3.46,3.02,2024-03-18 14:25:00,59,QQQ,438,2024-03-18,440.8201
35,3.1106,3.35,2.96,3.39,2.93,2024-03-18 14:30:00,21,QQQ,438,2024-03-18,440.46
4,3.045,3.02,3.11,3.11,3.0,2024-03-18 14:35:00,4,QQQ,438,2024-03-18,440.6
97,3.2376,3.15,3.27,3.27,3.15,2024-03-18 14:40:00,4,QQQ,438,2024-03-18,440.735
21,3.2585,3.17,3.16,3.41,3.16,2024-03-18 14:45:00,19,QQQ,438,2024-03-18,440.6399
10,2.95,3.11,2.85,3.11,2.82,2024-03-18 14:50:00,10,QQQ,438,2024-03-18,440.33
7,2.8629,2.81,2.95,2.95,2.81,2024-03-18 14:55:00,7,QQQ,438,2024-03-18,440.48
48,2.8229,3.05,2.69,3.1,2.63,2024-03-18 15:00:00,18,QQQ,438,2024-03-18,440.09
31,2.7252,2.64,2.85,2.85,2.46,2024-03-18 15:05:00,21,QQQ,438,2024-03-18,440.29
113,2.3369,2.78,2.3,2.78,2.26,2024-03-18 15:10:00,34,QQQ,438,2024-03-18,439.64
287,2.0729,2.16,2.25,2.25,1.95,2024-03-18 15:15:00,40,QQQ,438,2024-03-18,439.52
100,2.2315,2.2,2.25,2.34,2.07,2024-03-18 15:20:00,30,QQQ,438,2024-03-18,439.62
102,2.1771,2.18,2.2,2.29,2.06,2024-03-18 15:25:00,25,QQQ,438,2024-03-18,439.61
446,1.8976,2.14,1.75,2.14,1.72,2024-03-18 15:30:00,81,QQQ,438,2024-03-18,439.02
305,1.9743,1.86,2.04,2.1,1.82,2024-03-18 15:35:00,65,QQQ,438,2024-03-18,439.36
129,2.0759,2.01,2.12,2.12,1.94,2024-03-18 15:40:00,20,QQQ,438,2024-03-18,439.42
272,1.8401,2.12,1.78,2.12,1.76,2024-03-18 15:45:00,29,QQQ,438,2024-03-18,439.09
503,1.6899,1.87,1.64,1.91,1.58,2024-03-18 15:50:00,55,QQQ,438,2024-03-18,438.754
353,1.7396,1.66,1.78,1.87,1.58,2024-03-18 15:55:00,37,QQQ,438,2024-03-18,439.02
376,1.5877,1.75,1.63,1.75,1.46,2024-03-18 16:00:00,50,QQQ,438,2024-03-18,438.7779
366,1.7304,1.6,1.81,1.82,1.6,2024-03-18 16:05:00,53,QQQ,438,2024-03-18,439.06
581,1.9171,1.82,2.02,2.03,1.78,2024-03-18 16:10:00,76,QQQ,438,2024-03-18,439.41
204,1.8518,2.01,1.87,2.01,1.79,2024-03-18 16:15:00,43,QQQ,438,2024-03-18,439.25
210,1.8501,1.81,1.85,1.9,1.8,2024-03-18 16:20:00,31,QQQ,438,2024-03-18,439.21
187,1.7901,1.9,1.7,1.9,1.66,2024-03-18 16:25:00,27,QQQ,438,2024-03-18,438.94
368,1.5485,1.7,1.63,1.7,1.47,2024-03-18 16:30:00,53,QQQ,438,2024-03-18,438.8
300,1.6927,1.59,1.69,1.75,1.59,2024-03-18 16:35:00,55,QQQ,438,2024-03-18,438.91
515,1.7353,1.7,1.84,1.84,1.58,2024-03-18 16:40:00,80,QQQ,438,2024-03-18,439.11
355,1.7102,1.78,1.54,1.8,1.54,2024-03-18 16:45:00,38,QQQ,438,2024-03-18,438.71
2234,1.2792,1.52,1.26,1.52,1.16,2024-03-18 16:50:00,189,QQQ,438,2024-03-18,438.26
1688,1.1565,1.25,1.1,1.26,1.06,2024-03-18 16:55:00,163,QQQ,438,2024-03-18,437.92
3824,1.0369,1.08,0.98,1.16,0.96,2024-03-18 17:00:00,231,QQQ,438,2024-03-18,437.705
1073,1.1223,0.99,1.14,1.2,0.97,2024-03-18 17:05:00,173,QQQ,438,2024-03-18,438.07
1201,1.1238,1.14,1.14,1.18,1.07,2024-03-18 17:10:00,94,QQQ,438,2024-03-18,438.06
699,1.1209,1.17,1.17,1.19,1.04,2024-03-18 17:15:00,118,QQQ,438,2024-03-18,438.1508
2213,1.3519,1.2,1.47,1.47,1.2,2024-03-18 17:20:00,281,QQQ,438,2024-03-18,438.65
918,1.4803,1.44,1.55,1.55,1.39,2024-03-18 17:25:00,162,QQQ,438,2024-03-18,438.84
655,1.4962,1.56,1.39,1.6,1.34,2024-03-18 17:30:00,136,QQQ,438,2024-03-18,438.59
698,1.1688,1.38,1.06,1.41,1.02,2024-03-18 17:35:00,94,QQQ,438,2024-03-18,438.0012
977,1.1053,1.09,1.16,1.18,0.88,2024-03-18 17:40:00,111,QQQ,438,2024-03-18,438.2
735,1.1692,1.15,1.22,1.23,1.09,2024-03-18 17:45:00,109,QQQ,438,2024-03-18,438.39
1197,1.2128,1.24,1.17,1.32,1.07,2024-03-18 17:50:00,93,QQQ,438,2024-03-18,438.26
586,1.2085,1.15,1.28,1.31,1.11,2024-03-18 17:55:00,69,QQQ,438,2024-03-18,438.5
697,1.2799,1.28,1.29,1.32,1.2,2024-03-18 18:00:00,81,QQQ,438,2024-03-18,438.58
1665,1.2875,1.29,1.45,1.47,1.16,2024-03-18 18:05:00,176,QQQ,438,2024-03-18,438.85
600,1.4419,1.45,1.32,1.57,1.31,2024-03-18 18:10:00,141,QQQ,438,2024-03-18,438.65
563,1.4507,1.3,1.48,1.51,1.28,2024-03-18 18:15:00,82,QQQ,438,2024-03-18,438.95
299,1.4475,1.51,1.51,1.55,1.34,2024-03-18 18:20:00,46,QQQ,438,2024-03-18,438.99
1018,1.7012,1.51,1.78,1.81,1.51,2024-03-18 18:25:00,122,QQQ,438,2024-03-18,439.39
120,1.6846,1.78,1.65,1.8,1.59,2024-03-18 18:30:00,42,QQQ,438,2024-03-18,439.23
151,1.6658,1.67,1.64,1.74,1.55,2024-03-18 18:35:00,31,QQQ,438,2024-03-18,439.2
651,1.2086,1.58,1.11,1.59,1.01,2024-03-18 18:40:00,99,QQQ,438,2024-03-18,438.41
469,1.1539,1.15,1.27,1.27,1.07,2024-03-18 18:45:00,86,QQQ,438,2024-03-18,438.655
238,1.2164,1.24,1.26,1.29,1.13,2024-03-18 18:50:00,65,QQQ,438,2024-03-18,438.64
177,1.1786,1.24,1.26,1.28,1.05,2024-03-18 18:55:00,52,QQQ,438,2024-03-18,438.63
492,1.1686,1.24,1.23,1.24,1.13,2024-03-18 19:00:00,42,QQQ,438,2024-03-18,438.66
660,1.3436,1.19,1.39,1.49,1.13,2024-03-18 19:05:00,97,QQQ,438,2024-03-18,438.976
