Volume,Volume Weighted,Open Price,Close Price,Highest Price,Lowest Price,Timestamp,Number of Transaction,Stock Name,Strike
82,2.8081,2.76,2.8,2.82,2.74,2024-03-20 17:25:00,16,SPY,514
571,2.7228,2.7,2.81,2.81,2.67,2024-03-20 17:30:00,25,SPY,514
375,2.6685,2.82,2.66,2.82,2.65,2024-03-20 17:35:00,22,SPY,514
209,2.5851,2.66,2.61,2.66,2.55,2024-03-20 17:40:00,25,SPY,514
107,2.713,2.56,2.83,2.83,2.56,2024-03-20 17:45:00,21,SPY,514
209,2.893,2.85,2.83,2.93,2.83,2024-03-20 17:50:00,28,SPY,514
57,2.7586,2.87,2.25,2.87,2.25,2024-03-20 17:55:00,24,SPY,514
644,3.7976,2.99,4.13,4.24,2.99,2024-03-20 18:00:00,141,SPY,514
276,4.1442,4.3,3.61,4.71,3.61,2024-03-20 18:05:00,101,SPY,514
369,3.9388,3.72,3.58,4.14,3.54,2024-03-20 18:10:00,30,SPY,514
127,3.3339,3.47,3.16,3.47,3.16,2024-03-20 18:15:00,22,SPY,514
502,3.5719,3.27,3.55,3.69,3.27,2024-03-20 18:20:00,30,SPY,514
127,3.6294,3.54,4.09,4.13,3.52,2024-03-20 18:25:00,21,SPY,514
51,3.4374,4.14,2.94,4.34,2.91,2024-03-20 18:30:00,21,SPY,514
700,3.4377,2.86,4.0,4.08,2.73,2024-03-20 18:35:00,35,SPY,514
226,4.0867,3.94,4.31,4.68,3.75,2024-03-20 18:40:00,57,SPY,514
203,4.9933,4.67,5.55,5.55,4.67,2024-03-20 18:45:00,32,SPY,514
87,5.2514,5.4,5.19,5.5,4.9,2024-03-20 18:50:00,26,SPY,514
146,5.1997,5.49,5.15,5.62,5.04,2024-03-20 18:55:00,75,SPY,514
71,5.2092,5.16,5.24,5.58,4.97,2024-03-20 19:00:00,18,SPY,514
168,5.863,5.4,5.84,5.97,5.4,2024-03-20 19:05:00,18,SPY,514
41,5.6395,5.93,5.3,6.01,5.3,2024-03-20 19:10:00,14,SPY,514
125,5.8638,5.42,6.29,6.3,5.42,2024-03-20 19:15:00,11,SPY,514
43,5.9965,6.12,5.99,6.12,5.78,2024-03-20 19:20:00,7,SPY,514
250,6.4028,6.16,6.38,6.5,5.96,2024-03-20 19:25:00,18,SPY,514
285,6.456,6.42,6.33,6.62,6.33,2024-03-20 19:30:00,39,SPY,514
72,6.0676,6.37,6.11,6.37,5.85,2024-03-20 19:35:00,26,SPY,514
86,5.935,6.17,5.68,6.17,5.68,2024-03-20 19:40:00,13,SPY,514
52,5.6923,5.6,5.51,5.85,5.51,2024-03-20 19:45:00,14,SPY,514
16,5.7138,5.25,5.74,6.11,5.25,2024-03-20 19:50:00,10,SPY,514
52,6.216,5.83,6.19,6.42,5.79,2024-03-20 19:55:00,9,SPY,514
1837,2.295,2.35,2.1,2.45,2.08,2024-03-20 13:30:00,357,SPY,515
2551,2.0484,2.1,2.03,2.13,1.97,2024-03-20 13:35:00,324,SPY,515
1202,2.0536,2.03,1.95,2.15,1.91,2024-03-20 13:40:00,233,SPY,515
699,1.9583,1.96,1.96,2.01,1.91,2024-03-20 13:45:00,177,SPY,515
1458,2.0193,1.98,2.09,2.09,1.94,2024-03-20 13:50:00,210,SPY,515
1549,2.1043,2.1,2.04,2.16,2.04,2024-03-20 13:55:00,262,SPY,515
1605,2.0878,2.05,2.17,2.2,2.0,2024-03-20 14:00:00,280,SPY,515
1371,2.2048,2.16,2.2,2.25,2.14,2024-03-20 14:05:00,202,SPY,515
854,2.1314,2.18,2.17,2.22,2.08,2024-03-20 14:10:00,151,SPY,515
1641,2.2177,2.17,2.16,2.26,2.15,2024-03-20 14:15:00,158,SPY,515
1679,2.3592,2.17,2.43,2.46,2.12,2024-03-20 14:20:00,271,SPY,515
1080,2.5104,2.44,2.59,2.64,2.36,2024-03-20 14:25:00,258,SPY,515
594,2.5866,2.6,2.43,2.66,2.43,2024-03-20 14:30:00,149,SPY,515
829,2.2409,2.43,2.22,2.43,2.16,2024-03-20 14:35:00,167,SPY,515
557,2.2335,2.24,2.21,2.28,2.16,2024-03-20 14:40:00,101,SPY,515
275,2.2851,2.21,2.21,2.32,2.18,2024-03-20 14:45:00,99,SPY,515
440,2.2958,2.25,2.32,2.37,2.24,2024-03-20 14:50:00,73,SPY,515
449,2.3414,2.3,2.3,2.37,2.28,2024-03-20 14:55:00,64,SPY,515
960,2.3761,2.33,2.45,2.46,2.31,2024-03-20 15:00:00,87,SPY,515
359,2.4662,2.46,2.49,2.5,2.44,2024-03-20 15:05:00,87,SPY,515
505,2.5227,2.49,2.56,2.58,2.47,2024-03-20 15:10:00,78,SPY,515
318,2.5283,2.57,2.57,2.58,2.49,2024-03-20 15:15:00,73,SPY,515
299,2.5256,2.56,2.53,2.56,2.48,2024-03-20 15:20:00,36,SPY,515
716,2.5333,2.52,2.54,2.56,2.43,2024-03-20 15:25:00,39,SPY,515
594,2.4806,2.58,2.39,2.58,2.35,2024-03-20 15:30:00,68,SPY,515
267,2.3529,2.4,2.36,2.44,2.31,2024-03-20 15:35:00,51,SPY,515
210,2.3466,2.35,2.3,2.38,2.3,2024-03-20 15:40:00,45,SPY,515
868,2.2843,2.29,2.29,2.32,2.22,2024-03-20 15:45:00,96,SPY,515
408,2.3021,2.28,2.3,2.35,2.26,2024-03-20 15:50:00,84,SPY,515
411,2.3439,2.28,2.35,2.38,2.27,2024-03-20 15:55:00,64,SPY,515
127,2.2975,2.26,2.34,2.35,2.26,2024-03-20 16:00:00,30,SPY,515
527,2.2482,2.34,2.24,2.34,2.14,2024-03-20 16:05:00,84,SPY,515
287,2.2204,2.25,2.16,2.27,2.16,2024-03-20 16:10:00,46,SPY,515
392,2.1819,2.18,2.21,2.24,2.15,2024-03-20 16:15:00,55,SPY,515
242,2.2062,2.21,2.23,2.23,2.17,2024-03-20 16:20:00,39,SPY,515
550,2.2785,2.23,2.26,2.32,2.23,2024-03-20 16:25:00,69,SPY,515
1121,2.1451,2.25,2.18,2.25,2.07,2024-03-20 16:30:00,116,SPY,515
912,2.2335,2.2,2.29,2.29,2.19,2024-03-20 16:35:00,109,SPY,515
448,2.3274,2.3,2.34,2.36,2.29,2024-03-20 16:40:00,71,SPY,515
340,2.3626,2.34,2.36,2.4,2.33,2024-03-20 16:45:00,65,SPY,515
401,2.419,2.37,2.48,2.48,2.35,2024-03-20 16:50:00,63,SPY,515
65,2.4709,2.46,2.47,2.49,2.44,2024-03-20 16:55:00,26,SPY,515
185,2.4002,2.48,2.4,2.48,2.35,2024-03-20 17:00:00,62,SPY,515
273,2.2889,2.39,2.25,2.39,2.24,2024-03-20 17:05:00,49,SPY,515
1128,2.1427,2.25,2.1,2.25,2.05,2024-03-20 17:10:00,127,SPY,515
1195,2.1472,2.08,2.19,2.21,2.04,2024-03-20 17:15:00,166,SPY,515
521,2.1469,2.21,2.12,2.21,2.11,2024-03-20 17:20:00,69,SPY,515
680,2.1832,2.16,2.13,2.22,2.12,2024-03-20 17:25:00,67,SPY,515
1420,2.1569,2.13,2.23,2.24,2.08,2024-03-20 17:30:00,117,SPY,515
1036,2.1322,2.22,2.09,2.25,2.08,2024-03-20 17:35:00,107,SPY,515
1067,2.0273,2.08,2.07,2.1,1.97,2024-03-20 17:40:00,154,SPY,515
1138,2.1297,2.05,2.24,2.24,2.0,2024-03-20 17:45:00,140,SPY,515
985,2.2765,2.24,2.26,2.33,2.2,2024-03-20 17:50:00,147,SPY,515
1158,2.2077,2.27,2.18,2.27,2.11,2024-03-20 17:55:00,167,SPY,515
2961,3.0294,2.23,3.39,3.44,2.23,2024-03-20 18:00:00,512,SPY,515
1347,3.3048,3.45,2.66,3.92,2.64,2024-03-20 18:05:00,220,SPY,515
654,3.022,2.95,2.8,3.28,2.77,2024-03-20 18:10:00,65,SPY,515
310,2.5749,2.95,2.52,2.96,2.42,2024-03-20 18:15:00,81,SPY,515
298,2.7016,2.48,2.75,2.88,2.48,2024-03-20 18:20:00,62,SPY,515
507,3.0045,2.83,3.3,3.3,2.76,2024-03-20 18:25:00,77,SPY,515
306,2.6523,3.33,2.16,3.52,2.16,2024-03-20 18:30:00,80,SPY,515
1078,2.5242,2.17,3.16,3.41,2.09,2024-03-20 18:35:00,109,SPY,515
427,3.332,3.2,3.5,3.79,2.86,2024-03-20 18:40:00,82,SPY,515
453,4.3127,3.56,4.59,4.65,3.56,2024-03-20 18:45:00,88,SPY,515
485,4.2905,4.55,4.22,4.63,3.88,2024-03-20 18:50:00,60,SPY,515
170,4.3665,4.35,3.98,4.64,3.98,2024-03-20 18:55:00,32,SPY,515
181,4.2525,4.19,4.32,4.64,4.04,2024-03-20 19:00:00,41,SPY,515
238,4.8811,4.5,4.88,5.04,4.5,2024-03-20 19:05:00,37,SPY,515
209,4.6424,4.83,4.3,5.06,4.3,2024-03-20 19:10:00,72,SPY,515
651,4.9088,4.48,5.24,5.33,4.48,2024-03-20 19:15:00,112,SPY,515
372,5.1024,5.31,5.15,5.35,4.8,2024-03-20 19:20:00,74,SPY,515
948,5.2134,5.17,5.34,5.5,4.96,2024-03-20 19:25:00,161,SPY,515
306,5.4382,5.39,5.39,5.5,5.33,2024-03-20 19:30:00,104,SPY,515
171,5.1494,5.23,5.1,5.26,4.81,2024-03-20 19:35:00,58,SPY,515
108,5.001,5.14,4.66,5.19,4.61,2024-03-20 19:40:00,24,SPY,515
93,4.5946,4.66,4.36,4.84,4.36,2024-03-20 19:45:00,25,SPY,515
196,4.6783,4.27,4.67,4.9,4.2,2024-03-20 19:50:00,21,SPY,515
74,5.0721,4.85,5.1,5.33,4.66,2024-03-20 19:55:00,22,SPY,515
5197,1.7448,1.82,1.59,1.92,1.57,2024-03-20 13:30:00,1017,SPY,516
3119,1.5423,1.58,1.54,1.62,1.48,2024-03-20 13:35:00,677,SPY,516
3250,1.5438,1.54,1.47,1.62,1.43,2024-03-20 13:40:00,569,SPY,516
1805,1.469,1.47,1.48,1.5,1.43,2024-03-20 13:45:00,318,SPY,516
1241,1.5271,1.48,1.57,1.58,1.45,2024-03-20 13:50:00,426,SPY,516
2969,1.5954,1.58,1.55,1.64,1.55,2024-03-20 13:55:00,521,SPY,516
2811,1.5884,1.55,1.65,1.68,1.51,2024-03-20 14:00:00,447,SPY,516
2624,1.6742,1.65,1.66,1.72,1.62,2024-03-20 14:05:00,525,SPY,516
2022,1.617,1.67,1.65,1.69,1.57,2024-03-20 14:10:00,338,SPY,516
2100,1.6967,1.65,1.66,1.73,1.63,2024-03-20 14:15:00,422,SPY,516
3646,1.7983,1.66,1.87,1.9,1.61,2024-03-20 14:20:00,698,SPY,516
5087,1.9474,1.88,2.01,2.05,1.82,2024-03-20 14:25:00,900,SPY,516
3310,1.9975,2.02,1.87,2.08,1.87,2024-03-20 14:30:00,588,SPY,516
4165,1.727,1.87,1.71,1.88,1.63,2024-03-20 14:35:00,656,SPY,516
1304,1.6958,1.72,1.69,1.75,1.65,2024-03-20 14:40:00,246,SPY,516
1614,1.7472,1.68,1.69,1.78,1.65,2024-03-20 14:45:00,330,SPY,516
1886,1.7855,1.7,1.76,1.82,1.7,2024-03-20 14:50:00,276,SPY,516
1061,1.793,1.77,1.79,1.83,1.75,2024-03-20 14:55:00,233,SPY,516
2503,1.8465,1.81,1.9,1.9,1.78,2024-03-20 15:00:00,293,SPY,516
1721,1.9065,1.9,1.92,1.94,1.88,2024-03-20 15:05:00,293,SPY,516
2502,1.954,1.92,1.99,2.01,1.91,2024-03-20 15:10:00,298,SPY,516
1325,1.9625,2.0,1.97,2.01,1.92,2024-03-20 15:15:00,236,SPY,516
655,1.9371,1.98,1.93,1.98,1.91,2024-03-20 15:20:00,103,SPY,516
901,1.9307,1.94,1.96,1.99,1.86,2024-03-20 15:25:00,153,SPY,516
1198,1.8932,1.96,1.83,2.0,1.8,2024-03-20 15:30:00,194,SPY,516
1357,1.8294,1.83,1.79,1.88,1.76,2024-03-20 15:35:00,157,SPY,516
588,1.7915,1.79,1.77,1.83,1.75,2024-03-20 15:40:00,119,SPY,516
1160,1.7513,1.75,1.76,1.78,1.7,2024-03-20 15:45:00,196,SPY,516
1072,1.7814,1.75,1.75,1.82,1.74,2024-03-20 15:50:00,232,SPY,516
1563,1.7948,1.74,1.81,1.83,1.73,2024-03-20 15:55:00,228,SPY,516
806,1.785,1.8,1.79,1.81,1.75,2024-03-20 16:00:00,93,SPY,516
2143,1.7139,1.79,1.72,1.8,1.63,2024-03-20 16:05:00,230,SPY,516
1287,1.6931,1.72,1.65,1.75,1.64,2024-03-20 16:10:00,175,SPY,516
720,1.6814,1.65,1.7,1.71,1.63,2024-03-20 16:15:00,134,SPY,516
492,1.681,1.69,1.71,1.71,1.65,2024-03-20 16:20:00,96,SPY,516
737,1.74,1.7,1.72,1.78,1.7,2024-03-20 16:25:00,167,SPY,516
1485,1.6231,1.71,1.66,1.71,1.57,2024-03-20 16:30:00,247,SPY,516
1151,1.7144,1.67,1.75,1.76,1.67,2024-03-20 16:35:00,148,SPY,516
1636,1.7749,1.75,1.78,1.81,1.75,2024-03-20 16:40:00,199,SPY,516
1009,1.8112,1.78,1.82,1.84,1.77,2024-03-20 16:45:00,161,SPY,516
1031,1.8465,1.81,1.9,1.91,1.79,2024-03-20 16:50:00,179,SPY,516
512,1.8923,1.89,1.92,1.92,1.87,2024-03-20 16:55:00,112,SPY,516
548,1.8412,1.92,1.83,1.92,1.78,2024-03-20 17:00:00,144,SPY,516
718,1.758,1.83,1.71,1.84,1.7,2024-03-20 17:05:00,103,SPY,516
739,1.6191,1.71,1.58,1.72,1.56,2024-03-20 17:10:00,194,SPY,516
2131,1.6416,1.59,1.67,1.7,1.54,2024-03-20 17:15:00,327,SPY,516
984,1.6494,1.69,1.62,1.7,1.61,2024-03-20 17:20:00,154,SPY,516
1035,1.6724,1.63,1.63,1.71,1.62,2024-03-20 17:25:00,146,SPY,516
1255,1.652,1.61,1.71,1.72,1.58,2024-03-20 17:30:00,198,SPY,516
1460,1.6404,1.7,1.6,1.72,1.58,2024-03-20 17:35:00,213,SPY,516
1705,1.5366,1.59,1.57,1.6,1.49,2024-03-20 17:40:00,298,SPY,516
1663,1.6464,1.58,1.72,1.72,1.51,2024-03-20 17:45:00,284,SPY,516
2763,1.7365,1.72,1.74,1.8,1.69,2024-03-20 17:50:00,333,SPY,516
1269,1.6994,1.75,1.74,1.75,1.61,2024-03-20 17:55:00,282,SPY,516
6742,2.3607,1.75,2.61,2.71,1.7,2024-03-20 18:00:00,1391,SPY,516
3661,2.6083,2.63,2.09,3.18,1.97,2024-03-20 18:05:00,598,SPY,516
915,2.3568,2.13,2.2,2.6,2.1,2024-03-20 18:10:00,193,SPY,516
2273,1.9531,2.3,1.88,2.3,1.8,2024-03-20 18:15:00,239,SPY,516
3044,2.0833,1.87,2.15,2.23,1.85,2024-03-20 18:20:00,254,SPY,516
1126,2.3711,2.12,2.56,2.58,2.1,2024-03-20 18:25:00,161,SPY,516
3455,2.1141,2.58,1.58,2.82,1.58,2024-03-20 18:30:00,320,SPY,516
5629,2.092,1.59,2.37,2.63,1.47,2024-03-20 18:35:00,605,SPY,516
2371,2.4689,2.43,2.6,2.97,2.07,2024-03-20 18:40:00,228,SPY,516
977,3.3274,2.81,3.74,3.75,2.79,2024-03-20 18:45:00,234,SPY,516
579,3.4249,3.61,3.28,3.72,2.96,2024-03-20 18:50:00,105,SPY,516
248,3.4123,3.44,3.18,3.74,3.01,2024-03-20 18:55:00,77,SPY,516
375,3.3385,3.22,3.42,3.7,3.08,2024-03-20 19:00:00,63,SPY,516
918,3.7937,3.44,3.86,4.1,3.44,2024-03-20 19:05:00,112,SPY,516
226,3.7355,3.91,3.34,4.11,3.26,2024-03-20 19:10:00,64,SPY,516
742,3.6842,3.38,4.27,4.35,3.38,2024-03-20 19:15:00,61,SPY,516
324,4.0831,4.33,4.2,4.43,3.81,2024-03-20 19:20:00,63,SPY,516
254,4.3568,4.19,4.39,4.5,3.91,2024-03-20 19:25:00,49,SPY,516
522,4.4466,4.41,4.37,4.56,4.34,2024-03-20 19:30:00,171,SPY,516
320,4.1538,4.3,4.09,4.44,3.85,2024-03-20 19:35:00,55,SPY,516
252,3.7515,4.14,3.66,4.21,3.6,2024-03-20 19:40:00,41,SPY,516
392,3.5823,3.65,3.26,3.83,2.86,2024-03-20 19:45:00,65,SPY,516
168,3.381,3.36,3.74,3.93,3.11,2024-03-20 19:50:00,31,SPY,516
357,3.88,3.64,4.49,4.49,3.57,2024-03-20 19:55:00,59,SPY,516
2134,1.2864,1.38,1.14,1.42,1.14,2024-03-20 13:30:00,409,SPY,517
1831,1.1266,1.15,1.11,1.18,1.08,2024-03-20 13:35:00,327,SPY,517
1412,1.1143,1.13,1.07,1.18,1.03,2024-03-20 13:40:00,254,SPY,517
769,1.0632,1.05,1.07,1.09,1.03,2024-03-20 13:45:00,144,SPY,517
1127,1.1103,1.07,1.15,1.16,1.06,2024-03-20 13:50:00,182,SPY,517
1319,1.1676,1.16,1.12,1.2,1.12,2024-03-20 13:55:00,245,SPY,517
1349,1.1695,1.12,1.21,1.24,1.1,2024-03-20 14:00:00,231,SPY,517
2882,1.2411,1.21,1.23,1.26,1.19,2024-03-20 14:05:00,234,SPY,517
548,1.1724,1.22,1.22,1.24,1.15,2024-03-20 14:10:00,129,SPY,517
735,1.2402,1.22,1.22,1.28,1.19,2024-03-20 14:15:00,163,SPY,517
1784,1.3323,1.22,1.4,1.42,1.19,2024-03-20 14:20:00,336,SPY,517
3163,1.4529,1.4,1.51,1.55,1.35,2024-03-20 14:25:00,674,SPY,517
3452,1.5189,1.52,1.41,1.57,1.4,2024-03-20 14:30:00,543,SPY,517
2214,1.2771,1.4,1.27,1.4,1.2,2024-03-20 14:35:00,445,SPY,517
649,1.2513,1.27,1.25,1.3,1.21,2024-03-20 14:40:00,197,SPY,517
813,1.2882,1.25,1.25,1.33,1.22,2024-03-20 14:45:00,192,SPY,517
787,1.3248,1.26,1.32,1.36,1.26,2024-03-20 14:50:00,164,SPY,517
452,1.3278,1.31,1.33,1.36,1.29,2024-03-20 14:55:00,96,SPY,517
1611,1.3622,1.32,1.42,1.42,1.31,2024-03-20 15:00:00,189,SPY,517
1133,1.4338,1.41,1.45,1.45,1.4,2024-03-20 15:05:00,227,SPY,517
1266,1.472,1.44,1.48,1.51,1.42,2024-03-20 15:10:00,212,SPY,517
863,1.4749,1.49,1.47,1.51,1.43,2024-03-20 15:15:00,217,SPY,517
439,1.4553,1.48,1.45,1.49,1.42,2024-03-20 15:20:00,97,SPY,517
1191,1.4576,1.44,1.47,1.49,1.38,2024-03-20 15:25:00,141,SPY,517
1089,1.3929,1.47,1.37,1.5,1.33,2024-03-20 15:30:00,202,SPY,517
963,1.345,1.37,1.34,1.4,1.3,2024-03-20 15:35:00,141,SPY,517
220,1.3333,1.33,1.31,1.36,1.3,2024-03-20 15:40:00,39,SPY,517
1836,1.3008,1.3,1.31,1.33,1.26,2024-03-20 15:45:00,171,SPY,517
861,1.3242,1.31,1.29,1.36,1.29,2024-03-20 15:50:00,106,SPY,517
259,1.3185,1.3,1.33,1.36,1.29,2024-03-20 15:55:00,59,SPY,517
108,1.3256,1.34,1.34,1.36,1.31,2024-03-20 16:00:00,51,SPY,517
399,1.2576,1.33,1.27,1.33,1.2,2024-03-20 16:05:00,107,SPY,517
168,1.2334,1.27,1.22,1.3,1.21,2024-03-20 16:10:00,54,SPY,517
632,1.2242,1.22,1.25,1.27,1.19,2024-03-20 16:15:00,70,SPY,517
184,1.2442,1.24,1.25,1.26,1.2,2024-03-20 16:20:00,46,SPY,517
375,1.2727,1.25,1.27,1.32,1.25,2024-03-20 16:25:00,78,SPY,517
1129,1.1812,1.25,1.23,1.26,1.15,2024-03-20 16:30:00,124,SPY,517
287,1.2723,1.24,1.29,1.31,1.24,2024-03-20 16:35:00,70,SPY,517
940,1.3194,1.29,1.32,1.34,1.29,2024-03-20 16:40:00,85,SPY,517
351,1.3473,1.32,1.35,1.36,1.31,2024-03-20 16:45:00,65,SPY,517
435,1.3882,1.34,1.42,1.43,1.33,2024-03-20 16:50:00,95,SPY,517
634,1.4155,1.42,1.42,1.44,1.39,2024-03-20 16:55:00,99,SPY,517
240,1.3666,1.41,1.35,1.41,1.31,2024-03-20 17:00:00,95,SPY,517
588,1.3312,1.35,1.27,1.36,1.26,2024-03-20 17:05:00,71,SPY,517
476,1.2216,1.27,1.17,1.28,1.14,2024-03-20 17:10:00,141,SPY,517
807,1.214,1.16,1.25,1.26,1.13,2024-03-20 17:15:00,155,SPY,517
539,1.2388,1.26,1.2,1.26,1.19,2024-03-20 17:20:00,84,SPY,517
1130,1.226,1.2,1.19,1.27,1.19,2024-03-20 17:25:00,96,SPY,517
1061,1.2119,1.19,1.26,1.27,1.16,2024-03-20 17:30:00,111,SPY,517
681,1.2077,1.27,1.17,1.27,1.17,2024-03-20 17:35:00,94,SPY,517
1402,1.135,1.18,1.15,1.18,1.09,2024-03-20 17:40:00,217,SPY,517
1134,1.2034,1.16,1.29,1.29,1.11,2024-03-20 17:45:00,156,SPY,517
1399,1.3135,1.29,1.3,1.35,1.25,2024-03-20 17:50:00,251,SPY,517
526,1.2636,1.31,1.28,1.31,1.19,2024-03-20 17:55:00,164,SPY,517
9689,1.8165,1.28,1.99,2.09,1.23,2024-03-20 18:00:00,1867,SPY,517
7663,2.0009,2.0,1.5,2.49,1.44,2024-03-20 18:05:00,961,SPY,517
3057,1.7355,1.6,1.63,1.95,1.53,2024-03-20 18:10:00,423,SPY,517
3270,1.4101,1.7,1.36,1.7,1.28,2024-03-20 18:15:00,410,SPY,517
4450,1.5227,1.35,1.57,1.66,1.33,2024-03-20 18:20:00,565,SPY,517
3629,1.7265,1.56,1.92,1.94,1.53,2024-03-20 18:25:00,446,SPY,517
5647,1.5808,1.92,1.12,2.12,1.12,2024-03-20 18:30:00,729,SPY,517
8546,1.4558,1.11,1.75,1.97,1.04,2024-03-20 18:35:00,1176,SPY,517
5698,1.9074,1.8,1.92,2.22,1.48,2024-03-20 18:40:00,663,SPY,517
3833,2.3057,2.0,2.81,2.89,2.0,2024-03-20 18:45:00,491,SPY,517
1389,2.572,2.8,2.46,2.82,2.14,2024-03-20 18:50:00,215,SPY,517
1033,2.5394,2.52,2.28,2.85,2.25,2024-03-20 18:55:00,196,SPY,517
335,2.425,2.38,2.53,2.74,2.26,2024-03-20 19:00:00,82,SPY,517
1352,3.0618,2.58,2.94,3.17,2.58,2024-03-20 19:05:00,148,SPY,517
435,2.8132,2.93,2.42,3.2,2.37,2024-03-20 19:10:00,84,SPY,517
883,2.7212,2.52,3.37,3.4,2.44,2024-03-20 19:15:00,91,SPY,517
283,3.149,3.44,3.25,3.44,2.87,2024-03-20 19:20:00,64,SPY,517
486,3.366,3.28,3.38,3.57,2.98,2024-03-20 19:25:00,99,SPY,517
647,3.4731,3.4,3.35,3.68,3.35,2024-03-20 19:30:00,163,SPY,517
303,3.0297,3.25,3.21,3.28,2.87,2024-03-20 19:35:00,34,SPY,517
184,2.7318,3.14,2.66,3.16,2.59,2024-03-20 19:40:00,48,SPY,517
398,2.562,2.66,2.3,2.89,1.85,2024-03-20 19:45:00,43,SPY,517
522,2.6534,2.27,2.68,2.93,2.15,2024-03-20 19:50:00,43,SPY,517
289,3.0341,2.67,3.15,3.3,2.67,2024-03-20 19:55:00,35,SPY,517
3574,0.9088,0.98,0.81,1.03,0.8,2024-03-20 13:30:00,448,SPY,518
3324,0.7871,0.8,0.79,0.83,0.75,2024-03-20 13:35:00,294,SPY,518
1754,0.7939,0.79,0.74,0.84,0.71,2024-03-20 13:40:00,290,SPY,518
854,0.7406,0.74,0.75,0.76,0.72,2024-03-20 13:45:00,137,SPY,518
1267,0.7811,0.75,0.82,0.82,0.75,2024-03-20 13:50:00,184,SPY,518
1691,0.8276,0.82,0.8,0.86,0.8,2024-03-20 13:55:00,237,SPY,518
1567,0.8283,0.8,0.86,0.88,0.77,2024-03-20 14:00:00,213,SPY,518
1471,0.8813,0.86,0.87,0.91,0.84,2024-03-20 14:05:00,194,SPY,518
662,0.8359,0.87,0.87,0.88,0.81,2024-03-20 14:10:00,129,SPY,518
1181,0.8878,0.87,0.86,0.91,0.84,2024-03-20 14:15:00,169,SPY,518
1248,0.9562,0.86,1.0,1.02,0.83,2024-03-20 14:20:00,299,SPY,518
4097,1.0559,1.01,1.1,1.12,0.96,2024-03-20 14:25:00,534,SPY,518
2437,1.0728,1.1,1.0,1.14,1.0,2024-03-20 14:30:00,391,SPY,518
1508,0.9108,1.0,0.88,1.01,0.85,2024-03-20 14:35:00,359,SPY,518
590,0.9083,0.91,0.9,0.92,0.86,2024-03-20 14:40:00,116,SPY,518
614,0.9275,0.89,0.89,0.96,0.87,2024-03-20 14:45:00,128,SPY,518
725,0.9456,0.9,0.94,0.98,0.9,2024-03-20 14:50:00,134,SPY,518
238,0.9539,0.94,0.94,0.98,0.92,2024-03-20 14:55:00,84,SPY,518
796,0.9858,0.96,1.03,1.03,0.94,2024-03-20 15:00:00,121,SPY,518
545,1.0294,1.02,1.04,1.05,1.01,2024-03-20 15:05:00,149,SPY,518
573,1.0571,1.03,1.07,1.09,1.03,2024-03-20 15:10:00,131,SPY,518
638,1.0609,1.08,1.07,1.09,1.02,2024-03-20 15:15:00,151,SPY,518
283,1.0408,1.06,1.04,1.07,1.02,2024-03-20 15:20:00,69,SPY,518
482,1.0355,1.03,1.05,1.07,0.98,2024-03-20 15:25:00,105,SPY,518
830,0.9959,1.06,0.98,1.08,0.94,2024-03-20 15:30:00,151,SPY,518
336,0.9576,0.97,0.94,0.99,0.92,2024-03-20 15:35:00,92,SPY,518
349,0.9529,0.95,0.94,0.97,0.93,2024-03-20 15:40:00,65,SPY,518
1625,0.9286,0.93,0.94,0.95,0.9,2024-03-20 15:45:00,171,SPY,518
788,0.9534,0.93,0.93,0.98,0.93,2024-03-20 15:50:00,106,SPY,518
284,0.9506,0.92,0.95,0.98,0.92,2024-03-20 15:55:00,84,SPY,518
198,0.9554,0.95,0.95,0.97,0.93,2024-03-20 16:00:00,45,SPY,518
1133,0.9043,0.96,0.9,0.96,0.85,2024-03-20 16:05:00,120,SPY,518
452,0.8966,0.91,0.85,0.92,0.85,2024-03-20 16:10:00,79,SPY,518
396,0.8749,0.86,0.89,0.9,0.84,2024-03-20 16:15:00,57,SPY,518
278,0.879,0.89,0.89,0.89,0.85,2024-03-20 16:20:00,38,SPY,518
643,0.9073,0.89,0.9,0.94,0.89,2024-03-20 16:25:00,82,SPY,518
653,0.8316,0.89,0.88,0.89,0.8,2024-03-20 16:30:00,145,SPY,518
626,0.9027,0.88,0.92,0.93,0.88,2024-03-20 16:35:00,74,SPY,518
342,0.9425,0.93,0.94,0.96,0.93,2024-03-20 16:40:00,82,SPY,518
242,0.9496,0.94,0.96,0.97,0.94,2024-03-20 16:45:00,66,SPY,518
412,0.993,0.95,1.03,1.03,0.95,2024-03-20 16:50:00,77,SPY,518
1420,1.0182,1.03,1.01,1.03,1.0,2024-03-20 16:55:00,66,SPY,518
507,0.9643,1.02,0.98,1.02,0.94,2024-03-20 17:00:00,88,SPY,518
1494,0.9578,0.98,0.91,0.98,0.9,2024-03-20 17:05:00,103,SPY,518
866,0.8614,0.9,0.82,0.91,0.81,2024-03-20 17:10:00,112,SPY,518
570,0.8649,0.82,0.89,0.91,0.8,2024-03-20 17:15:00,135,SPY,518
295,0.8848,0.9,0.85,0.91,0.85,2024-03-20 17:20:00,76,SPY,518
259,0.8887,0.86,0.86,0.91,0.85,2024-03-20 17:25:00,76,SPY,518
627,0.8703,0.85,0.91,0.91,0.82,2024-03-20 17:30:00,76,SPY,518
